Random Seed,NSamples,Feature,Shapley Value,Entity,Tolerance
42,7000,nitrati,0.055077026124296595,304.0,0.05
42,7000,UV254,0.07687084289512286,304.0,0.05
42,7000,Pruned Events,0.02556739433159283,304.0,0.05
42,7000,Pressione (atm),-0.0022192090276689017,304.0,0.075
42,7000,TOCeq (mg/l),0.007985790570577016,304.0,0.075
42,7000,DOCeq (mg/l),-0.1640445561636065,304.0,0.075
42,7000,Turbidity (FTU),0.9952244056595702,304.0,0.075
42,7000,Conductivity (uS/cm),-0.1335694048139788,304.0,0.075
42,7000,Temperature (°C),-0.062327475964077284,304.0,0.075
42,7000,pH,0.04985248910056221,304.0,0.075
42,7000,Free Chlorine (mg/l),0.08421511517630688,304.0,0.075
42,7000,nitrati,0.05506090834027236,304.0,0.075
42,7000,UV254,0.07506196082584442,304.0,0.075
42,7000,Pruned Events,0.050255333809626324,304.0,0.075
42,7000,Pressione (atm),0.0007194923804091101,305.0,0.05
42,7000,TOCeq (mg/l),0.010962987875009505,305.0,0.05
42,7000,DOCeq (mg/l),-0.15918761777327356,305.0,0.05
42,7000,Turbidity (FTU),1.0096994221984563,305.0,0.05
42,7000,Conductivity (uS/cm),-0.12444373862911984,305.0,0.05
42,7000,Temperature (°C),-0.05744976374666104,305.0,0.05
42,7000,pH,0.04568925829332831,305.0,0.05
42,7000,Free Chlorine (mg/l),0.022800392179089815,305.0,0.05
42,7000,nitrati,0.05595372421572912,305.0,0.05
42,7000,UV254,0.08511227500043085,305.0,0.05
42,7000,Pruned Events,0.021073724714365083,305.0,0.05
42,7000,Pressione (atm),0.0008889481962842205,305.0,0.075
42,7000,TOCeq (mg/l),0.008883618345164154,305.0,0.075
42,7000,DOCeq (mg/l),-0.1537641078878792,305.0,0.075
42,7000,Turbidity (FTU),0.9859276610535463,305.0,0.075
42,7000,Conductivity (uS/cm),-0.12258285039775177,305.0,0.075
42,7000,Temperature (°C),-0.05767342308038975,305.0,0.075
42,7000,pH,0.04375252513830475,305.0,0.075
42,7000,Free Chlorine (mg/l),0.02092040321355592,305.0,0.075
42,7000,nitrati,0.05670530302355982,305.0,0.075
42,7000,UV254,0.0829450247607708,305.0,0.075
42,7000,Pruned Events,0.04492705434259825,305.0,0.075
42,7000,Pressione (atm),0.0031822120988522344,306.0,0.05
42,7000,TOCeq (mg/l),0.008955912139336608,306.0,0.05
42,7000,DOCeq (mg/l),-0.15243377726831467,306.0,0.05
42,7000,Turbidity (FTU),0.9846084433544601,306.0,0.05
42,7000,Conductivity (uS/cm),-0.11703671031184022,306.0,0.05
42,7000,Temperature (°C),-0.05426841277580801,306.0,0.05
42,7000,pH,0.04184218395668036,306.0,0.05
42,7000,Free Chlorine (mg/l),0.031375647692109,306.0,0.05
42,7000,nitrati,0.05221408639979382,306.0,0.05
42,7000,UV254,0.08253570999762018,306.0,0.05
42,7000,Pruned Events,0.036427449010323465,306.0,0.05
42,7000,Pressione (atm),0.003895107062175881,306.0,0.075
42,7000,TOCeq (mg/l),0.008959245217310547,306.0,0.075
42,7000,DOCeq (mg/l),-0.15128625412868052,306.0,0.075
42,7000,Turbidity (FTU),0.9681190105743744,306.0,0.075
42,7000,Conductivity (uS/cm),-0.11564499148386756,306.0,0.075
42,7000,Temperature (°C),-0.05217437525676289,306.0,0.075
42,7000,pH,0.04098731724902827,306.0,0.075
42,7000,Free Chlorine (mg/l),0.029156400011731455,306.0,0.075
42,7000,nitrati,0.052408307042472776,306.0,0.075
42,7000,UV254,0.07973500670808756,306.0,0.075
42,7000,Pruned Events,0.05324797129734293,306.0,0.075
42,7000,Pressione (atm),0.0032166330329264333,307.0,0.05
42,7000,TOCeq (mg/l),0.008585639295811642,307.0,0.05
42,7000,DOCeq (mg/l),-0.1535602566999792,307.0,0.05
42,7000,Turbidity (FTU),1.0070980782288668,307.0,0.05
42,7000,Conductivity (uS/cm),-0.11893061316890648,307.0,0.05
42,7000,Temperature (°C),-0.05573553388769025,307.0,0.05
42,7000,pH,0.04534847383719375,307.0,0.05
42,7000,Free Chlorine (mg/l),0.0517093948643617,307.0,0.05
42,7000,nitrati,0.05696890625946788,307.0,0.05
42,7000,UV254,0.07715614208411353,307.0,0.05
42,7000,Pruned Events,0.02798129762234014,307.0,0.05
42,7000,Pressione (atm),0.004146523393077724,307.0,0.075
42,7000,TOCeq (mg/l),0.007828121594708541,307.0,0.075
42,7000,DOCeq (mg/l),-0.15284597847884918,307.0,0.075
42,7000,Turbidity (FTU),0.9918361083597679,307.0,0.075
42,7000,Conductivity (uS/cm),-0.11807182263502353,307.0,0.075
42,7000,Temperature (°C),-0.05367950515829665,307.0,0.075
42,7000,pH,0.044421395302507216,307.0,0.075
42,7000,Free Chlorine (mg/l),0.0501985804171101,307.0,0.075
42,7000,nitrati,0.057186182976457396,307.0,0.075
42,7000,UV254,0.07495241815393612,307.0,0.075
42,7000,Pruned Events,0.043866137543110084,307.0,0.075
42,7000,Pressione (atm),0.004980741297183623,308.0,0.05
42,7000,TOCeq (mg/l),0.008527644733329658,308.0,0.05
42,7000,DOCeq (mg/l),-0.14775549261084867,308.0,0.05
42,7000,Turbidity (FTU),1.0504389390800937,308.0,0.05
42,7000,Conductivity (uS/cm),-0.11653306761173314,308.0,0.05
42,7000,Temperature (°C),-0.05383848682970552,308.0,0.05
42,7000,pH,0.04173632564310729,308.0,0.05
42,7000,Free Chlorine (mg/l),0.03602372736469842,308.0,0.05
42,7000,nitrati,0.05720915498499564,308.0,0.05
42,7000,UV254,0.08635196068242197,308.0,0.05
42,7000,Pruned Events,0.031062307691505864,308.0,0.05
42,7000,Pressione (atm),0.0055719853479625,308.0,0.075
42,7000,TOCeq (mg/l),0.008154640225276817,308.0,0.075
42,7000,DOCeq (mg/l),-0.14805934626990788,308.0,0.075
42,7000,Turbidity (FTU),1.0376075724846712,308.0,0.075
42,7000,Conductivity (uS/cm),-0.11583566201197686,308.0,0.075
42,7000,Temperature (°C),-0.05199552669497673,308.0,0.075
42,7000,pH,0.04109464667060145,308.0,0.075
42,7000,Free Chlorine (mg/l),0.03517412884754881,308.0,0.075
42,7000,nitrati,0.05719606016277396,308.0,0.075
42,7000,UV254,0.08424966610527333,308.0,0.075
42,7000,Pruned Events,0.045045589557802246,308.0,0.075
42,7000,Pressione (atm),0.007086360110520892,309.0,0.05
42,7000,TOCeq (mg/l),0.007511163170719405,309.0,0.05
42,7000,DOCeq (mg/l),-0.15266984130052957,309.0,0.05
42,7000,Turbidity (FTU),0.9895816080497972,309.0,0.05
42,7000,Conductivity (uS/cm),-0.10392077968578198,309.0,0.05
42,7000,Temperature (°C),-0.04352662370662498,309.0,0.05
42,7000,pH,0.03483105428291118,309.0,0.05
42,7000,Free Chlorine (mg/l),0.02036748219706102,309.0,0.05
42,7000,nitrati,0.04963000221513911,309.0,0.05
42,7000,UV254,0.0864182905889354,309.0,0.05
42,7000,Pruned Events,0.026409404652803503,309.0,0.05
42,7000,Pressione (atm),0.0071072396777923045,309.0,0.075
42,7000,TOCeq (mg/l),0.005560999824887262,309.0,0.075
42,7000,DOCeq (mg/l),-0.15093508031633174,309.0,0.075
42,7000,Turbidity (FTU),0.9752735650728621,309.0,0.075
42,7000,Conductivity (uS/cm),-0.10411915003307314,309.0,0.075
42,7000,Temperature (°C),-0.04176517176249691,309.0,0.075
42,7000,pH,0.033864739395323536,309.0,0.075
42,7000,Free Chlorine (mg/l),0.018157430679079024,309.0,0.075
42,7000,nitrati,0.05125755601459092,309.0,0.075
42,7000,UV254,0.08527704098867991,309.0,0.075
42,7000,Pruned Events,0.04203895103363786,309.0,0.075
42,7000,Pressione (atm),0.0029982864426669423,310.0,0.05
42,7000,TOCeq (mg/l),0.005307392709354919,310.0,0.05
42,7000,DOCeq (mg/l),-0.15315305027266768,310.0,0.05
42,7000,Turbidity (FTU),1.025749122958851,310.0,0.05
42,7000,Conductivity (uS/cm),-0.11292295015563539,310.0,0.05
42,7000,Temperature (°C),-0.055254660093079305,310.0,0.05
42,7000,pH,0.035988800539426866,310.0,0.05
42,7000,Free Chlorine (mg/l),0.0948028336011657,310.0,0.05
42,7000,nitrati,0.06713284372767339,310.0,0.05
42,7000,UV254,0.08887102344163406,310.0,0.05
42,7000,Pruned Events,0.025006476332787297,310.0,0.05
42,7000,Pressione (atm),0.0027626700215522696,310.0,0.075
42,7000,TOCeq (mg/l),0.001401836944348599,310.0,0.075
42,7000,DOCeq (mg/l),-0.14541880040285765,310.0,0.075
42,7000,Turbidity (FTU),1.0015764435476386,310.0,0.075
42,7000,Conductivity (uS/cm),-0.11287359677007881,310.0,0.075
42,7000,Temperature (°C),-0.05510364918825783,310.0,0.075
42,7000,pH,0.034098203065247516,310.0,0.075
42,7000,Free Chlorine (mg/l),0.09101910670254293,310.0,0.075
42,7000,nitrati,0.06885109935143965,310.0,0.075
42,7000,UV254,0.08714845316406604,310.0,0.075
42,7000,Pruned Events,0.051064352796536316,310.0,0.075
42,7000,Pressione (atm),0.004187830598839225,311.0,0.05
42,7000,TOCeq (mg/l),0.0013605374450461642,311.0,0.05
42,7000,DOCeq (mg/l),-0.1448762953023373,311.0,0.05
42,7000,Turbidity (FTU),1.009844133898638,311.0,0.05
42,7000,Conductivity (uS/cm),-0.1085295613537965,311.0,0.05
42,7000,Temperature (°C),-0.05193341504271804,311.0,0.05
42,7000,pH,0.03193475644481841,311.0,0.05
42,7000,Free Chlorine (mg/l),0.04614094659191531,311.0,0.05
42,7000,nitrati,0.06848070255089624,311.0,0.05
42,7000,UV254,0.0949195038016569,311.0,0.05
42,7000,Pruned Events,0.03733146751425853,311.0,0.05
42,7000,Pressione (atm),0.004187830598839225,311.0,0.075
42,7000,TOCeq (mg/l),0.0013605374450461642,311.0,0.075
42,7000,DOCeq (mg/l),-0.1448762953023373,311.0,0.075
42,7000,Turbidity (FTU),1.009844133898638,311.0,0.075
42,7000,Conductivity (uS/cm),-0.1085295613537965,311.0,0.075
42,7000,Temperature (°C),-0.05193341504271804,311.0,0.075
42,7000,pH,0.03193475644481841,311.0,0.075
42,7000,Free Chlorine (mg/l),0.04614094659191531,311.0,0.075
42,7000,nitrati,0.06848070255089624,311.0,0.075
42,7000,UV254,0.0949195038016569,311.0,0.075
42,7000,Pruned Events,0.03733146751425853,311.0,0.075
42,7000,Pressione (atm),0.004576050633132069,312.0,0.05
42,7000,TOCeq (mg/l),0.0022195098548054445,312.0,0.05
42,7000,DOCeq (mg/l),-0.13802639287271512,312.0,0.05
42,7000,Turbidity (FTU),1.0726375361885678,312.0,0.05
42,7000,Conductivity (uS/cm),-0.10619018156979203,312.0,0.05
42,7000,Temperature (°C),-0.05469999222184323,312.0,0.05
42,7000,pH,0.033737829340484804,312.0,0.05
42,7000,Free Chlorine (mg/l),0.06383671813885024,312.0,0.05
42,7000,nitrati,0.07310266926519103,312.0,0.05
42,7000,UV254,0.09110599298669848,312.0,0.05
42,7000,Pruned Events,0.021037109469266735,312.0,0.05
42,7000,Pressione (atm),0.0038237956179168545,312.0,0.075
42,7000,TOCeq (mg/l),-0.003271069378736141,312.0,0.075
42,7000,DOCeq (mg/l),-0.12682002798303368,312.0,0.075
42,7000,Turbidity (FTU),1.0374481839191012,312.0,0.075
42,7000,Conductivity (uS/cm),-0.1049210224488773,312.0,0.075
42,7000,Temperature (°C),-0.05419204099181801,312.0,0.075
42,7000,pH,0.030469667378270185,312.0,0.075
42,7000,Free Chlorine (mg/l),0.0610053127118173,312.0,0.075
42,7000,nitrati,0.07411326608616534,312.0,0.075
42,7000,UV254,0.0895249471175893,312.0,0.075
42,7000,Pruned Events,0.05615583718425121,312.0,0.075
42,7000,Pressione (atm),0.007246341024126181,313.0,0.05
42,7000,TOCeq (mg/l),-0.0017667872565132908,313.0,0.05
42,7000,DOCeq (mg/l),-0.1244152099367175,313.0,0.05
42,7000,Turbidity (FTU),1.058606951955766,313.0,0.05
42,7000,Conductivity (uS/cm),-0.10049167739020488,313.0,0.05
42,7000,Temperature (°C),-0.048350442023504754,313.0,0.05
42,7000,pH,0.026059776260739364,313.0,0.05
42,7000,Free Chlorine (mg/l),0.021671469627864776,313.0,0.05
42,7000,nitrati,0.06677198618177367,313.0,0.05
42,7000,UV254,0.092947621194143,313.0,0.05
42,7000,Pruned Events,0.031626720087869264,313.0,0.05
42,7000,Pressione (atm),0.007246341024126181,313.0,0.075
42,7000,TOCeq (mg/l),-0.0017667872565132908,313.0,0.075
42,7000,DOCeq (mg/l),-0.1244152099367175,313.0,0.075
42,7000,Turbidity (FTU),1.058606951955766,313.0,0.075
42,7000,Conductivity (uS/cm),-0.10049167739020488,313.0,0.075
42,7000,Temperature (°C),-0.048350442023504754,313.0,0.075
42,7000,pH,0.026059776260739364,313.0,0.075
42,7000,Free Chlorine (mg/l),0.021671469627864776,313.0,0.075
42,7000,nitrati,0.06677198618177367,313.0,0.075
42,7000,UV254,0.092947621194143,313.0,0.075
42,7000,Pruned Events,0.031626720087869264,313.0,0.075
42,7000,Pressione (atm),0.0045056719284551116,314.0,0.05
42,7000,TOCeq (mg/l),0.0006376504554029377,314.0,0.05
42,7000,DOCeq (mg/l),-0.11996403273737997,314.0,0.05
42,7000,Turbidity (FTU),1.0548727407943976,314.0,0.05
42,7000,Conductivity (uS/cm),-0.08950470821854004,314.0,0.05
42,7000,Temperature (°C),-0.050531362007879076,314.0,0.05
42,7000,pH,0.0240182204507995,314.0,0.05
42,7000,Free Chlorine (mg/l),0.04663057248141698,314.0,0.05
42,7000,nitrati,0.06528848690043965,314.0,0.05
42,7000,UV254,0.08480801200453854,314.0,0.05
42,7000,Pruned Events,0.02447295128697191,314.0,0.05
42,7000,Pressione (atm),0.004233476541086906,314.0,0.075
42,7000,TOCeq (mg/l),0.0005345534452628367,314.0,0.075
42,7000,DOCeq (mg/l),-0.1174871811102997,314.0,0.075
42,7000,Turbidity (FTU),1.0249545398900695,314.0,0.075
42,7000,Conductivity (uS/cm),-0.08492824702723883,314.0,0.075
42,7000,Temperature (°C),-0.048590154616863605,314.0,0.075
42,7000,pH,0.021428651348680956,314.0,0.075
42,7000,Free Chlorine (mg/l),0.043073410526842305,314.0,0.075
42,7000,nitrati,0.06283026675641258,314.0,0.075
42,7000,UV254,0.08247547194383166,314.0,0.075
42,7000,Pruned Events,0.05670941564083842,314.0,0.075
42,7000,Pressione (atm),0.005902663746265363,315.0,0.05
42,7000,TOCeq (mg/l),-0.023734084696308638,315.0,0.05
42,7000,DOCeq (mg/l),-0.1304906611662752,315.0,0.05
42,7000,Turbidity (FTU),1.0350750908707134,315.0,0.05
42,7000,Conductivity (uS/cm),-0.08394244353664575,315.0,0.05
42,7000,Temperature (°C),-0.04417782428460751,315.0,0.05
42,7000,pH,0.022637436193821428,315.0,0.05
42,7000,Free Chlorine (mg/l),0.020177375771438258,315.0,0.05
42,7000,nitrati,0.056119053016320995,315.0,0.05
42,7000,UV254,0.0906686369130791,315.0,0.05
42,7000,Pruned Events,0.02418783380183709,315.0,0.05
42,7000,Pressione (atm),0.005456271092440848,315.0,0.075
42,7000,TOCeq (mg/l),-0.023436319036745437,315.0,0.075
42,7000,DOCeq (mg/l),-0.12714098783110503,315.0,0.075
42,7000,Turbidity (FTU),1.0029065476867554,315.0,0.075
42,7000,Conductivity (uS/cm),-0.0800682421370503,315.0,0.075
42,7000,Temperature (°C),-0.04240312989140001,315.0,0.075
42,7000,pH,0.020248847382753257,315.0,0.075
42,7000,Free Chlorine (mg/l),0.016333182497974115,315.0,0.075
42,7000,nitrati,0.054645252451408034,315.0,0.075
42,7000,UV254,0.08858859731693464,315.0,0.075
42,7000,Pruned Events,0.057293057097673294,315.0,0.075
42,7000,Pressione (atm),-0.002288553811083336,316.0,0.05
42,7000,TOCeq (mg/l),0.00018338515472971165,316.0,0.05
42,7000,DOCeq (mg/l),-0.12989037848826313,316.0,0.05
42,7000,Turbidity (FTU),1.1321960315043798,316.0,0.05
42,7000,Conductivity (uS/cm),-0.08657281075377196,316.0,0.05
42,7000,Temperature (°C),-0.056438710180368314,316.0,0.05
42,7000,pH,0.01897887617650678,316.0,0.05
42,7000,Free Chlorine (mg/l),0.07539398255630338,316.0,0.05
42,7000,nitrati,0.0664409281887531,316.0,0.05
42,7000,UV254,0.10190677285022431,316.0,0.05
42,7000,Pruned Events,0.02537942104697466,316.0,0.05
42,7000,Pressione (atm),-0.002588452129997221,316.0,0.075
42,7000,TOCeq (mg/l),0.00041367847682082675,316.0,0.075
42,7000,DOCeq (mg/l),-0.1273272409239545,316.0,0.075
42,7000,Turbidity (FTU),1.1012395642192512,316.0,0.075
42,7000,Conductivity (uS/cm),-0.081063017287812,316.0,0.075
42,7000,Temperature (°C),-0.05422583808114538,316.0,0.075
42,7000,pH,0.017427188923520017,316.0,0.075
42,7000,Free Chlorine (mg/l),0.0722538619846486,316.0,0.075
42,7000,nitrati,0.06402644780807171,316.0,0.075
42,7000,UV254,0.09809462353264656,316.0,0.075
42,7000,Pruned Events,0.05703812772233485,316.0,0.075
42,7000,Pressione (atm),-0.004679295012101113,317.0,0.05
42,7000,TOCeq (mg/l),0.002766265549184977,317.0,0.05
42,7000,DOCeq (mg/l),-0.11905862643433152,317.0,0.05
42,7000,Turbidity (FTU),1.1800317697882825,317.0,0.05
42,7000,Conductivity (uS/cm),-0.08037788869670645,317.0,0.05
42,7000,Temperature (°C),-0.05066992216468088,317.0,0.05
42,7000,pH,0.016918753425108336,317.0,0.05
42,7000,Free Chlorine (mg/l),0.02648745849190974,317.0,0.05
42,7000,nitrati,0.0635353417451591,317.0,0.05
42,7000,UV254,0.10219966076841296,317.0,0.05
42,7000,Pruned Events,0.025938618922819012,317.0,0.05
42,7000,Pressione (atm),-0.005604591823759466,317.0,0.075
42,7000,TOCeq (mg/l),0.0029162545052788167,317.0,0.075
42,7000,DOCeq (mg/l),-0.11697073701828267,317.0,0.075
42,7000,Turbidity (FTU),1.1482906668905228,317.0,0.075
42,7000,Conductivity (uS/cm),-0.07562309049424697,317.0,0.075
42,7000,Temperature (°C),-0.048504545953539195,317.0,0.075
42,7000,pH,0.015396140113709276,317.0,0.075
42,7000,Free Chlorine (mg/l),0.026056026844751227,317.0,0.075
42,7000,nitrati,0.06165485874054917,317.0,0.075
42,7000,UV254,0.09954262233915813,317.0,0.075
42,7000,Pruned Events,0.05593853223891543,317.0,0.075
42,7000,Pressione (atm),-0.002523468858408265,318.0,0.05
42,7000,TOCeq (mg/l),-0.00019826612087215436,318.0,0.05
42,7000,DOCeq (mg/l),-0.11024689018984407,318.0,0.05
42,7000,Turbidity (FTU),1.1996766574110993,318.0,0.05
42,7000,Conductivity (uS/cm),-0.0754875620894279,318.0,0.05
42,7000,Temperature (°C),-0.044589332619098525,318.0,0.05
42,7000,pH,0.015033606808595085,318.0,0.05
42,7000,Free Chlorine (mg/l),0.05115070430747329,318.0,0.05
42,7000,nitrati,0.059078006448511834,318.0,0.05
42,7000,UV254,0.09159240999607136,318.0,0.05
42,7000,Pruned Events,0.022232652209366544,318.0,0.05
42,7000,Pressione (atm),-0.0020881262176485993,318.0,0.075
42,7000,TOCeq (mg/l),2.8530464199930074e-05,318.0,0.075
42,7000,DOCeq (mg/l),-0.10851394364672153,318.0,0.075
42,7000,Turbidity (FTU),1.1617534102815583,318.0,0.075
42,7000,Conductivity (uS/cm),-0.07224403573321124,318.0,0.075
42,7000,Temperature (°C),-0.04293628373703422,318.0,0.075
42,7000,pH,0.013519856183215754,318.0,0.075
42,7000,Free Chlorine (mg/l),0.05144821792453894,318.0,0.075
42,7000,nitrati,0.05923266722182323,318.0,0.075
42,7000,UV254,0.08989871370499994,318.0,0.075
42,7000,Pruned Events,0.05561951085774597,318.0,0.075
42,7000,Pressione (atm),-0.0033752932521004197,319.0,0.05
42,7000,TOCeq (mg/l),-0.0007620394315898986,319.0,0.05
42,7000,DOCeq (mg/l),-0.1099196858908365,319.0,0.05
42,7000,Turbidity (FTU),1.2861779997187086,319.0,0.05
42,7000,Conductivity (uS/cm),-0.07753773673100248,319.0,0.05
42,7000,Temperature (°C),-0.038229574957623455,319.0,0.05
42,7000,pH,0.013397894483624127,319.0,0.05
42,7000,Free Chlorine (mg/l),0.08507190743221983,319.0,0.05
42,7000,nitrati,0.06318380538519353,319.0,0.05
42,7000,UV254,0.08516734355111867,319.0,0.05
42,7000,Pruned Events,0.025095815025539592,319.0,0.05
42,7000,Pressione (atm),-0.002819111732521719,319.0,0.075
42,7000,TOCeq (mg/l),-0.000526343950461351,319.0,0.075
42,7000,DOCeq (mg/l),-0.1117034735445684,319.0,0.075
42,7000,Turbidity (FTU),1.2575353761255998,319.0,0.075
42,7000,Conductivity (uS/cm),-0.07207645606168986,319.0,0.075
42,7000,Temperature (°C),-0.035748902320173914,319.0,0.075
42,7000,pH,0.012422838166334776,319.0,0.075
42,7000,Free Chlorine (mg/l),0.08363688661250528,319.0,0.075
42,7000,nitrati,0.0589662329287069,319.0,0.075
42,7000,UV254,0.082224317460521,319.0,0.075
42,7000,Pruned Events,0.056359071648999226,319.0,0.075
42,7000,Pressione (atm),-0.006054953613667167,320.0,0.05
42,7000,TOCeq (mg/l),-2.0075480831691866e-05,320.0,0.05
42,7000,DOCeq (mg/l),-0.09911433067844783,320.0,0.05
42,7000,Turbidity (FTU),1.278240375033706,320.0,0.05
42,7000,Conductivity (uS/cm),-0.07127071398849325,320.0,0.05
42,7000,Temperature (°C),-0.0282953804189508,320.0,0.05
42,7000,pH,0.01073551265708258,320.0,0.05
42,7000,Free Chlorine (mg/l),0.09798734124432747,320.0,0.05
42,7000,nitrati,0.059999658879091526,320.0,0.05
42,7000,UV254,0.08905179645075972,320.0,0.05
42,7000,Pruned Events,0.025671025805316106,320.0,0.05
42,7000,Pressione (atm),-0.005293594397507928,320.0,0.075
42,7000,TOCeq (mg/l),8.034774923273622e-06,320.0,0.075
42,7000,DOCeq (mg/l),-0.09060718438670087,320.0,0.075
42,7000,Turbidity (FTU),1.2330673687729843,320.0,0.075
42,7000,Conductivity (uS/cm),-0.07029623827032927,320.0,0.075
42,7000,Temperature (°C),-0.027217835970599586,320.0,0.075
42,7000,pH,0.008287326563660201,320.0,0.075
42,7000,Free Chlorine (mg/l),0.0914998938854977,320.0,0.075
42,7000,nitrati,0.0651031369942774,320.0,0.075
42,7000,UV254,0.08801523075475332,320.0,0.075
42,7000,Pruned Events,0.06436411716893442,320.0,0.075
42,7000,Pressione (atm),-0.0058147648884280135,321.0,0.05
42,7000,TOCeq (mg/l),0.00014492624249827366,321.0,0.05
42,7000,DOCeq (mg/l),-0.08893680297279086,321.0,0.05
42,7000,Turbidity (FTU),1.25156136742574,321.0,0.05
42,7000,Conductivity (uS/cm),-0.06970633939231148,321.0,0.05
42,7000,Temperature (°C),-0.026037365000313603,321.0,0.05
42,7000,pH,0.009133762319022644,321.0,0.05
42,7000,Free Chlorine (mg/l),0.12205182702682359,321.0,0.05
42,7000,nitrati,0.0699312252743758,321.0,0.05
42,7000,UV254,0.1010177613336805,321.0,0.05
42,7000,Pruned Events,0.036781336683216814,321.0,0.05
42,7000,Pressione (atm),-0.0058147648884280135,321.0,0.075
42,7000,TOCeq (mg/l),0.00014492624249827366,321.0,0.075
42,7000,DOCeq (mg/l),-0.08893680297279086,321.0,0.075
42,7000,Turbidity (FTU),1.25156136742574,321.0,0.075
42,7000,Conductivity (uS/cm),-0.06970633939231148,321.0,0.075
42,7000,Temperature (°C),-0.026037365000313603,321.0,0.075
42,7000,pH,0.009133762319022644,321.0,0.075
42,7000,Free Chlorine (mg/l),0.12205182702682359,321.0,0.075
42,7000,nitrati,0.0699312252743758,321.0,0.075
42,7000,UV254,0.1010177613336805,321.0,0.075
42,7000,Pruned Events,0.036781336683216814,321.0,0.075
42,7000,Pressione (atm),-0.006765628961945898,322.0,0.05
42,7000,TOCeq (mg/l),0.0003895260382866864,322.0,0.05
42,7000,DOCeq (mg/l),-0.08153064077206677,322.0,0.05
42,7000,Turbidity (FTU),1.2747435685532085,322.0,0.05
42,7000,Conductivity (uS/cm),-0.0649019481299764,322.0,0.05
42,7000,Temperature (°C),-0.026222083836923298,322.0,0.05
42,7000,pH,0.005276522784350515,322.0,0.05
42,7000,Free Chlorine (mg/l),0.15602027540771127,322.0,0.05
42,7000,nitrati,0.06765543831375247,322.0,0.05
42,7000,UV254,0.10083971821728624,322.0,0.05
42,7000,Pruned Events,0.029111322180017885,322.0,0.05
42,7000,Pressione (atm),-0.006363749469685476,322.0,0.075
42,7000,TOCeq (mg/l),0.00047608844473588186,322.0,0.075
42,7000,DOCeq (mg/l),-0.07998410724802259,322.0,0.075
42,7000,Turbidity (FTU),1.2404657400187644,322.0,0.075
42,7000,Conductivity (uS/cm),-0.06310522969151,322.0,0.075
42,7000,Temperature (°C),-0.025270166249158378,322.0,0.075
42,7000,pH,0.00398903993989148,322.0,0.075
42,7000,Free Chlorine (mg/l),0.15572238615236947,322.0,0.075
42,7000,nitrati,0.06873317241324624,322.0,0.075
42,7000,UV254,0.09820780227710697,322.0,0.075
42,7000,Pruned Events,0.06174509320596311,322.0,0.075
42,7000,Pressione (atm),-0.00794172966463061,323.0,0.05
42,7000,TOCeq (mg/l),0.0004485804109181817,323.0,0.05
42,7000,DOCeq (mg/l),-0.06372016723365918,323.0,0.05
42,7000,Turbidity (FTU),1.315800390374265,323.0,0.05
42,7000,Conductivity (uS/cm),-0.06865960906594407,323.0,0.05
42,7000,Temperature (°C),-0.028802235904021718,323.0,0.05
42,7000,pH,0.004988413971740291,323.0,0.05
42,7000,Free Chlorine (mg/l),0.1889015322811844,323.0,0.05
42,7000,nitrati,0.07214644013717182,323.0,0.05
42,7000,UV254,0.09819639147102044,323.0,0.05
42,7000,Pruned Events,0.03003002804251209,323.0,0.05
42,7000,Pressione (atm),-0.006908025576438973,323.0,0.075
42,7000,TOCeq (mg/l),0.0005296111622930384,323.0,0.075
42,7000,DOCeq (mg/l),-0.0610013342522957,323.0,0.075
42,7000,Turbidity (FTU),1.2728628348306485,323.0,0.075
42,7000,Conductivity (uS/cm),-0.06580525650434531,323.0,0.075
42,7000,Temperature (°C),-0.027337114721493826,323.0,0.075
42,7000,pH,0.003731907979406274,323.0,0.075
42,7000,Free Chlorine (mg/l),0.18802024888097799,323.0,0.075
42,7000,nitrati,0.0740928735567896,323.0,0.075
42,7000,UV254,0.0952149792839096,323.0,0.075
42,7000,Pruned Events,0.06798731018110526,323.0,0.075
42,7000,Pressione (atm),-0.01031042745103145,324.0,0.05
42,7000,TOCeq (mg/l),0.0005074384580614048,324.0,0.05
42,7000,DOCeq (mg/l),-0.045642502638168665,324.0,0.05
42,7000,Turbidity (FTU),1.3041774304054174,324.0,0.05
42,7000,Conductivity (uS/cm),-0.069367478299795,324.0,0.05
42,7000,Temperature (°C),-0.028060273054186236,324.0,0.05
42,7000,pH,0.004057550137865619,324.0,0.05
42,7000,Free Chlorine (mg/l),0.21201969828956554,324.0,0.05
42,7000,nitrati,0.07666457843298836,324.0,0.05
42,7000,UV254,0.10075110659798868,324.0,0.05
42,7000,Pruned Events,0.03414374749897964,324.0,0.05
42,7000,Pressione (atm),-0.010033883401670222,324.0,0.075
42,7000,TOCeq (mg/l),0.0006462628535206681,324.0,0.075
42,7000,DOCeq (mg/l),-0.04657069996837939,324.0,0.075
42,7000,Turbidity (FTU),1.264167973506675,324.0,0.075
42,7000,Conductivity (uS/cm),-0.0649035342499984,324.0,0.075
42,7000,Temperature (°C),-0.025661534010762037,324.0,0.075
42,7000,pH,0.0033560879302748587,324.0,0.075
42,7000,Free Chlorine (mg/l),0.2130687605422986,324.0,0.075
42,7000,nitrati,0.07672912484467605,324.0,0.075
42,7000,UV254,0.09864528194650425,324.0,0.075
42,7000,Pruned Events,0.06949702838454641,324.0,0.075
