Coalition,t (event index),Shapley Value,Entity
Sum of contribution of events > t,-10,1.196775197982788,336.0
Sum of contribution of events ≤ t,-10,0.5052134990692139,336.0
Sum of contribution of events > t,-11,1.2255661487579346,336.0
Sum of contribution of events ≤ t,-11,0.4764225482940674,336.0
Sum of contribution of events > t,-12,1.261845350265503,336.0
Sum of contribution of events ≤ t,-12,0.440143346786499,336.0
Sum of contribution of events > t,-13,1.294621229171753,336.0
Sum of contribution of events ≤ t,-13,0.407367467880249,336.0
Sum of contribution of events > t,-14,1.325075387954712,336.0
Sum of contribution of events ≤ t,-14,0.37691330909729004,336.0
Sum of contribution of events > t,-15,1.3847086429595947,336.0
Sum of contribution of events ≤ t,-15,0.3172800540924072,336.0
Sum of contribution of events > t,-16,1.4765229225158691,336.0
Sum of contribution of events ≤ t,-16,0.2254657745361328,336.0
Sum of contribution of events > t,-17,1.5863614082336426,336.0
Sum of contribution of events ≤ t,-17,0.11562728881835938,336.0
Sum of contribution of events > t,-18,1.664245843887329,336.0
Sum of contribution of events ≤ t,-18,0.03774285316467285,336.0
Sum of contribution of events > t,-19,1.7019891738891602,336.0
Sum of contribution of events ≤ t,-19,-4.76837158203125e-07,336.0
Sum of contribution of events > t,0,4.76837158203125e-07,337.0
Sum of contribution of events ≤ t,0,1.654841423034668,337.0
Sum of contribution of events > t,-1,0.3321390151977539,337.0
Sum of contribution of events ≤ t,-1,1.3227028846740723,337.0
Sum of contribution of events > t,-2,0.6854875087738037,337.0
Sum of contribution of events ≤ t,-2,0.9693543910980225,337.0
Sum of contribution of events > t,-3,1.1260550022125244,337.0
Sum of contribution of events ≤ t,-3,0.5287868976593018,337.0
Sum of contribution of events > t,-4,1.4183266162872314,337.0
Sum of contribution of events ≤ t,-4,0.23651528358459473,337.0
Sum of contribution of events > t,-5,1.3837316036224365,337.0
Sum of contribution of events ≤ t,-5,0.27111029624938965,337.0
Sum of contribution of events > t,-6,1.1918680667877197,337.0
Sum of contribution of events ≤ t,-6,0.46297383308410645,337.0
Sum of contribution of events > t,-7,1.113229513168335,337.0
Sum of contribution of events ≤ t,-7,0.5416123867034912,337.0
Sum of contribution of events > t,-8,1.1084773540496826,337.0
Sum of contribution of events ≤ t,-8,0.5463645458221436,337.0
Sum of contribution of events > t,-9,1.1111366748809814,337.0
Sum of contribution of events ≤ t,-9,0.5437052249908447,337.0
Sum of contribution of events > t,-10,1.1287877559661865,337.0
Sum of contribution of events ≤ t,-10,0.5260541439056396,337.0
Sum of contribution of events > t,-11,1.1563947200775146,337.0
Sum of contribution of events ≤ t,-11,0.4984471797943115,337.0
Sum of contribution of events > t,-12,1.1851646900177002,337.0
Sum of contribution of events ≤ t,-12,0.469677209854126,337.0
Sum of contribution of events > t,-13,1.2216036319732666,337.0
Sum of contribution of events ≤ t,-13,0.43323826789855957,337.0
Sum of contribution of events > t,-14,1.2562143802642822,337.0
Sum of contribution of events ≤ t,-14,0.39862751960754395,337.0
Sum of contribution of events > t,-15,1.2944157123565674,337.0
Sum of contribution of events ≤ t,-15,0.3604261875152588,337.0
Sum of contribution of events > t,-16,1.3753728866577148,337.0
Sum of contribution of events ≤ t,-16,0.27946901321411133,337.0
Sum of contribution of events > t,-17,1.4938242435455322,337.0
Sum of contribution of events ≤ t,-17,0.16101765632629395,337.0
Sum of contribution of events > t,-18,1.6156275272369385,337.0
Sum of contribution of events ≤ t,-18,0.039214372634887695,337.0
Sum of contribution of events > t,-19,1.654841423034668,337.0
Sum of contribution of events ≤ t,-19,4.76837158203125e-07,337.0
Sum of contribution of events > t,0,9.5367431640625e-07,338.0
Sum of contribution of events ≤ t,0,1.6670355796813965,338.0
Sum of contribution of events > t,-1,0.3666203022003174,338.0
Sum of contribution of events ≤ t,-1,1.3004162311553955,338.0
Sum of contribution of events > t,-2,0.7187807559967041,338.0
Sum of contribution of events ≤ t,-2,0.9482557773590088,338.0
Sum of contribution of events > t,-3,1.1662089824676514,338.0
Sum of contribution of events ≤ t,-3,0.5008275508880615,338.0
Sum of contribution of events > t,-4,1.486748456954956,338.0
Sum of contribution of events ≤ t,-4,0.18028807640075684,338.0
Sum of contribution of events > t,-5,1.4364564418792725,338.0
Sum of contribution of events ≤ t,-5,0.23058009147644043,338.0
Sum of contribution of events > t,-6,1.2671005725860596,338.0
Sum of contribution of events ≤ t,-6,0.3999359607696533,338.0
Sum of contribution of events > t,-7,1.149195909500122,338.0
Sum of contribution of events ≤ t,-7,0.5178406238555908,338.0
Sum of contribution of events > t,-8,1.1344425678253174,338.0
Sum of contribution of events ≤ t,-8,0.5325939655303955,338.0
Sum of contribution of events > t,-9,1.1388213634490967,338.0
Sum of contribution of events ≤ t,-9,0.5282151699066162,338.0
Sum of contribution of events > t,-10,1.1365692615509033,338.0
Sum of contribution of events ≤ t,-10,0.5304672718048096,338.0
Sum of contribution of events > t,-11,1.1538965702056885,338.0
Sum of contribution of events ≤ t,-11,0.5131399631500244,338.0
Sum of contribution of events > t,-12,1.1831300258636475,338.0
Sum of contribution of events ≤ t,-12,0.48390650749206543,338.0
Sum of contribution of events > t,-13,1.2130086421966553,338.0
Sum of contribution of events ≤ t,-13,0.4540278911590576,338.0
Sum of contribution of events > t,-14,1.2522485256195068,338.0
Sum of contribution of events ≤ t,-14,0.41478800773620605,338.0
Sum of contribution of events > t,-15,1.3005268573760986,338.0
Sum of contribution of events ≤ t,-15,0.36650967597961426,338.0
Sum of contribution of events > t,-16,1.3708827495574951,338.0
Sum of contribution of events ≤ t,-16,0.2961537837982178,338.0
Sum of contribution of events > t,-17,1.4842510223388672,338.0
Sum of contribution of events ≤ t,-17,0.1827855110168457,338.0
Sum of contribution of events > t,-18,1.6089351177215576,338.0
Sum of contribution of events ≤ t,-18,0.05810141563415527,338.0
Sum of contribution of events > t,-19,1.6670355796813965,338.0
Sum of contribution of events ≤ t,-19,9.5367431640625e-07,338.0
Sum of contribution of events > t,0,0.0,339.0
Sum of contribution of events ≤ t,0,1.6306309700012207,339.0
Sum of contribution of events > t,-1,0.3062307834625244,339.0
Sum of contribution of events ≤ t,-1,1.3244001865386963,339.0
Sum of contribution of events > t,-2,0.6903293132781982,339.0
Sum of contribution of events ≤ t,-2,0.9403016567230225,339.0
Sum of contribution of events > t,-3,1.1542303562164307,339.0
Sum of contribution of events ≤ t,-3,0.47640061378479004,339.0
Sum of contribution of events > t,-4,1.4932563304901123,339.0
Sum of contribution of events ≤ t,-4,0.1373746395111084,339.0
Sum of contribution of events > t,-5,1.4266350269317627,339.0
Sum of contribution of events ≤ t,-5,0.203995943069458,339.0
Sum of contribution of events > t,-6,1.2343342304229736,339.0
Sum of contribution of events ≤ t,-6,0.39629673957824707,339.0
Sum of contribution of events > t,-7,1.152902364730835,339.0
Sum of contribution of events ≤ t,-7,0.47772860527038574,339.0
Sum of contribution of events > t,-8,1.1134183406829834,339.0
Sum of contribution of events ≤ t,-8,0.5172126293182373,339.0
Sum of contribution of events > t,-9,1.1103804111480713,339.0
Sum of contribution of events ≤ t,-9,0.5202505588531494,339.0
Sum of contribution of events > t,-10,1.1103084087371826,339.0
Sum of contribution of events ≤ t,-10,0.5203225612640381,339.0
Sum of contribution of events > t,-11,1.1073353290557861,339.0
Sum of contribution of events ≤ t,-11,0.5232956409454346,339.0
Sum of contribution of events > t,-12,1.1269962787628174,339.0
Sum of contribution of events ≤ t,-12,0.5036346912384033,339.0
Sum of contribution of events > t,-13,1.1569736003875732,339.0
Sum of contribution of events ≤ t,-13,0.47365736961364746,339.0
Sum of contribution of events > t,-14,1.1890223026275635,339.0
Sum of contribution of events ≤ t,-14,0.4416086673736572,339.0
Sum of contribution of events > t,-15,1.2402050495147705,339.0
Sum of contribution of events ≤ t,-15,0.3904259204864502,339.0
Sum of contribution of events > t,-16,1.3237082958221436,339.0
Sum of contribution of events ≤ t,-16,0.30692267417907715,339.0
Sum of contribution of events > t,-17,1.4378814697265625,339.0
Sum of contribution of events ≤ t,-17,0.1927495002746582,339.0
Sum of contribution of events > t,-18,1.5670804977416992,339.0
Sum of contribution of events ≤ t,-18,0.06355047225952148,339.0
Sum of contribution of events > t,-19,1.6306309700012207,339.0
Sum of contribution of events ≤ t,-19,0.0,339.0
Sum of contribution of events > t,0,0.0,340.0
Sum of contribution of events ≤ t,0,1.6653265953063965,340.0
Sum of contribution of events > t,-1,0.3045623302459717,340.0
Sum of contribution of events ≤ t,-1,1.3607642650604248,340.0
Sum of contribution of events > t,-2,0.6920735836029053,340.0
Sum of contribution of events ≤ t,-2,0.9732530117034912,340.0
Sum of contribution of events > t,-3,1.1678593158721924,340.0
Sum of contribution of events ≤ t,-3,0.4974672794342041,340.0
Sum of contribution of events > t,-4,1.5709078311920166,340.0
Sum of contribution of events ≤ t,-4,0.09441876411437988,340.0
Sum of contribution of events > t,-5,1.5397799015045166,340.0
Sum of contribution of events ≤ t,-5,0.12554669380187988,340.0
Sum of contribution of events > t,-6,1.300032377243042,340.0
Sum of contribution of events ≤ t,-6,0.3652942180633545,340.0
Sum of contribution of events > t,-7,1.2188990116119385,340.0
Sum of contribution of events ≤ t,-7,0.446427583694458,340.0
Sum of contribution of events > t,-8,1.1985466480255127,340.0
Sum of contribution of events ≤ t,-8,0.4667799472808838,340.0
Sum of contribution of events > t,-9,1.1594374179840088,340.0
Sum of contribution of events ≤ t,-9,0.5058891773223877,340.0
Sum of contribution of events > t,-10,1.1513993740081787,340.0
Sum of contribution of events ≤ t,-10,0.5139272212982178,340.0
Sum of contribution of events > t,-11,1.1506998538970947,340.0
Sum of contribution of events ≤ t,-11,0.5146267414093018,340.0
Sum of contribution of events > t,-12,1.1489498615264893,340.0
Sum of contribution of events ≤ t,-12,0.5163767337799072,340.0
Sum of contribution of events > t,-13,1.169346570968628,340.0
Sum of contribution of events ≤ t,-13,0.49598002433776855,340.0
Sum of contribution of events > t,-14,1.2008931636810303,340.0
Sum of contribution of events ≤ t,-14,0.4644334316253662,340.0
Sum of contribution of events > t,-15,1.2466199398040771,340.0
Sum of contribution of events ≤ t,-15,0.41870665550231934,340.0
Sum of contribution of events > t,-16,1.3343617916107178,340.0
Sum of contribution of events ≤ t,-16,0.3309648036956787,340.0
Sum of contribution of events > t,-17,1.4651899337768555,340.0
Sum of contribution of events ≤ t,-17,0.20013666152954102,340.0
Sum of contribution of events > t,-18,1.6004114151000977,340.0
Sum of contribution of events ≤ t,-18,0.06491518020629883,340.0
Sum of contribution of events > t,-19,1.6653265953063965,340.0
Sum of contribution of events ≤ t,-19,0.0,340.0
Sum of contribution of events > t,0,0.0,341.0
Sum of contribution of events ≤ t,0,1.6890101432800293,341.0
Sum of contribution of events > t,-1,0.3214914798736572,341.0
Sum of contribution of events ≤ t,-1,1.367518663406372,341.0
Sum of contribution of events > t,-2,0.7214062213897705,341.0
Sum of contribution of events ≤ t,-2,0.9676039218902588,341.0
Sum of contribution of events > t,-3,1.2277147769927979,341.0
Sum of contribution of events ≤ t,-3,0.46129536628723145,341.0
Sum of contribution of events > t,-4,1.5815188884735107,341.0
Sum of contribution of events ≤ t,-4,0.10749125480651855,341.0
Sum of contribution of events > t,-5,1.6129248142242432,341.0
Sum of contribution of events ≤ t,-5,0.07608532905578613,341.0
Sum of contribution of events > t,-6,1.3857834339141846,341.0
Sum of contribution of events ≤ t,-6,0.3032267093658447,341.0
Sum of contribution of events > t,-7,1.2731425762176514,341.0
Sum of contribution of events ≤ t,-7,0.41586756706237793,341.0
Sum of contribution of events > t,-8,1.257206678390503,341.0
Sum of contribution of events ≤ t,-8,0.43180346488952637,341.0
Sum of contribution of events > t,-9,1.2312710285186768,341.0
Sum of contribution of events ≤ t,-9,0.45773911476135254,341.0
Sum of contribution of events > t,-10,1.1838219165802002,341.0
Sum of contribution of events ≤ t,-10,0.5051882266998291,341.0
Sum of contribution of events > t,-11,1.1771643161773682,341.0
Sum of contribution of events ≤ t,-11,0.5118458271026611,341.0
Sum of contribution of events > t,-12,1.1779625415802002,341.0
Sum of contribution of events ≤ t,-12,0.5110476016998291,341.0
Sum of contribution of events > t,-13,1.1766917705535889,341.0
Sum of contribution of events ≤ t,-13,0.5123183727264404,341.0
Sum of contribution of events > t,-14,1.19840407371521,341.0
Sum of contribution of events ≤ t,-14,0.49060606956481934,341.0
Sum of contribution of events > t,-15,1.2412893772125244,341.0
Sum of contribution of events ≤ t,-15,0.4477207660675049,341.0
Sum of contribution of events > t,-16,1.3311026096343994,341.0
Sum of contribution of events ≤ t,-16,0.3579075336456299,341.0
Sum of contribution of events > t,-17,1.4706878662109375,341.0
Sum of contribution of events ≤ t,-17,0.2183222770690918,341.0
Sum of contribution of events > t,-18,1.627148151397705,341.0
Sum of contribution of events ≤ t,-18,0.06186199188232422,341.0
Sum of contribution of events > t,-19,1.6890101432800293,341.0
Sum of contribution of events ≤ t,-19,0.0,341.0
Sum of contribution of events > t,0,0.0,342.0
Sum of contribution of events ≤ t,0,1.6223740577697754,342.0
Sum of contribution of events > t,-1,0.2931520938873291,342.0
Sum of contribution of events ≤ t,-1,1.3292219638824463,342.0
Sum of contribution of events > t,-2,0.7018253803253174,342.0
Sum of contribution of events ≤ t,-2,0.920548677444458,342.0
Sum of contribution of events > t,-3,1.2167627811431885,342.0
Sum of contribution of events ≤ t,-3,0.4056112766265869,342.0
Sum of contribution of events > t,-4,1.623028039932251,342.0
Sum of contribution of events ≤ t,-4,-0.0006539821624755859,342.0
Sum of contribution of events > t,-5,1.5469863414764404,342.0
Sum of contribution of events ≤ t,-5,0.07538771629333496,342.0
Sum of contribution of events > t,-6,1.3452937602996826,342.0
Sum of contribution of events ≤ t,-6,0.2770802974700928,342.0
Sum of contribution of events > t,-7,1.2362267971038818,342.0
Sum of contribution of events ≤ t,-7,0.38614726066589355,342.0
Sum of contribution of events > t,-8,1.2076432704925537,342.0
Sum of contribution of events ≤ t,-8,0.4147307872772217,342.0
Sum of contribution of events > t,-9,1.1823742389678955,342.0
Sum of contribution of events ≤ t,-9,0.4399998188018799,342.0
Sum of contribution of events > t,-10,1.1486947536468506,342.0
Sum of contribution of events ≤ t,-10,0.4736793041229248,342.0
Sum of contribution of events > t,-11,1.108304738998413,342.0
Sum of contribution of events ≤ t,-11,0.5140693187713623,342.0
Sum of contribution of events > t,-12,1.1076796054840088,342.0
Sum of contribution of events ≤ t,-12,0.5146944522857666,342.0
Sum of contribution of events > t,-13,1.1089160442352295,342.0
Sum of contribution of events ≤ t,-13,0.5134580135345459,342.0
Sum of contribution of events > t,-14,1.109006643295288,342.0
Sum of contribution of events ≤ t,-14,0.5133674144744873,342.0
Sum of contribution of events > t,-15,1.1467697620391846,342.0
Sum of contribution of events ≤ t,-15,0.4756042957305908,342.0
Sum of contribution of events > t,-16,1.2332050800323486,342.0
Sum of contribution of events ≤ t,-16,0.38916897773742676,342.0
Sum of contribution of events > t,-17,1.3890950679779053,342.0
Sum of contribution of events ≤ t,-17,0.23327898979187012,342.0
Sum of contribution of events > t,-18,1.552063226699829,342.0
Sum of contribution of events ≤ t,-18,0.07031083106994629,342.0
Sum of contribution of events > t,-19,1.6223740577697754,342.0
Sum of contribution of events ≤ t,-19,0.0,342.0
Sum of contribution of events > t,0,0.0,343.0
Sum of contribution of events ≤ t,0,1.625443935394287,343.0
Sum of contribution of events > t,-1,0.3590552806854248,343.0
Sum of contribution of events ≤ t,-1,1.2663886547088623,343.0
Sum of contribution of events > t,-2,0.7238833904266357,343.0
Sum of contribution of events ≤ t,-2,0.9015605449676514,343.0
Sum of contribution of events > t,-3,1.2345225811004639,343.0
Sum of contribution of events ≤ t,-3,0.39092135429382324,343.0
Sum of contribution of events > t,-4,1.675297498703003,343.0
Sum of contribution of events ≤ t,-4,-0.04985356330871582,343.0
Sum of contribution of events > t,-5,1.6455352306365967,343.0
Sum of contribution of events ≤ t,-5,-0.02009129524230957,343.0
Sum of contribution of events > t,-6,1.3593008518218994,343.0
Sum of contribution of events ≤ t,-6,0.2661430835723877,343.0
Sum of contribution of events > t,-7,1.261420488357544,343.0
Sum of contribution of events ≤ t,-7,0.36402344703674316,343.0
Sum of contribution of events > t,-8,1.2362620830535889,343.0
Sum of contribution of events ≤ t,-8,0.38918185234069824,343.0
Sum of contribution of events > t,-9,1.194737195968628,343.0
Sum of contribution of events ≤ t,-9,0.4307067394256592,343.0
Sum of contribution of events > t,-10,1.1584947109222412,343.0
Sum of contribution of events ≤ t,-10,0.4669492244720459,343.0
Sum of contribution of events > t,-11,1.130232572555542,343.0
Sum of contribution of events ≤ t,-11,0.4952113628387451,343.0
Sum of contribution of events > t,-12,1.1012341976165771,343.0
Sum of contribution of events ≤ t,-12,0.52420973777771,343.0
Sum of contribution of events > t,-13,1.1036732196807861,343.0
Sum of contribution of events ≤ t,-13,0.521770715713501,343.0
Sum of contribution of events > t,-14,1.1036708354949951,343.0
Sum of contribution of events ≤ t,-14,0.521773099899292,343.0
Sum of contribution of events > t,-15,1.1107213497161865,343.0
Sum of contribution of events ≤ t,-15,0.5147225856781006,343.0
Sum of contribution of events > t,-16,1.198302984237671,343.0
Sum of contribution of events ≤ t,-16,0.4271409511566162,343.0
Sum of contribution of events > t,-17,1.3558320999145508,343.0
Sum of contribution of events ≤ t,-17,0.26961183547973633,343.0
Sum of contribution of events > t,-18,1.5509731769561768,343.0
Sum of contribution of events ≤ t,-18,0.07447075843811035,343.0
Sum of contribution of events > t,-19,1.625443935394287,343.0
Sum of contribution of events ≤ t,-19,0.0,343.0
Sum of contribution of events > t,0,4.76837158203125e-07,344.0
Sum of contribution of events ≤ t,0,1.7199516296386719,344.0
Sum of contribution of events > t,-1,0.3878781795501709,344.0
Sum of contribution of events ≤ t,-1,1.3320739269256592,344.0
Sum of contribution of events > t,-2,0.8340961933135986,344.0
Sum of contribution of events ≤ t,-2,0.8858559131622314,344.0
Sum of contribution of events > t,-3,1.343937635421753,344.0
Sum of contribution of events ≤ t,-3,0.37601447105407715,344.0
Sum of contribution of events > t,-4,1.7368218898773193,344.0
Sum of contribution of events ≤ t,-4,-0.016869783401489258,344.0
Sum of contribution of events > t,-5,1.7528250217437744,344.0
Sum of contribution of events ≤ t,-5,-0.032872915267944336,344.0
Sum of contribution of events > t,-6,1.504441499710083,344.0
Sum of contribution of events ≤ t,-6,0.21551060676574707,344.0
Sum of contribution of events > t,-7,1.357790231704712,344.0
Sum of contribution of events ≤ t,-7,0.36216187477111816,344.0
Sum of contribution of events > t,-8,1.344918966293335,344.0
Sum of contribution of events ≤ t,-8,0.3750331401824951,344.0
Sum of contribution of events > t,-9,1.3096435070037842,344.0
Sum of contribution of events ≤ t,-9,0.4103085994720459,344.0
Sum of contribution of events > t,-10,1.2564780712127686,344.0
Sum of contribution of events ≤ t,-10,0.4634740352630615,344.0
Sum of contribution of events > t,-11,1.2264249324798584,344.0
Sum of contribution of events ≤ t,-11,0.4935271739959717,344.0
Sum of contribution of events > t,-12,1.2082741260528564,344.0
Sum of contribution of events ≤ t,-12,0.5116779804229736,344.0
Sum of contribution of events > t,-13,1.1893455982208252,344.0
Sum of contribution of events ≤ t,-13,0.5306065082550049,344.0
Sum of contribution of events > t,-14,1.1930925846099854,344.0
Sum of contribution of events ≤ t,-14,0.5268595218658447,344.0
Sum of contribution of events > t,-15,1.1971924304962158,344.0
Sum of contribution of events ≤ t,-15,0.5227596759796143,344.0
Sum of contribution of events > t,-16,1.2388341426849365,344.0
Sum of contribution of events ≤ t,-16,0.48111796379089355,344.0
Sum of contribution of events > t,-17,1.4117152690887451,344.0
Sum of contribution of events ≤ t,-17,0.30823683738708496,344.0
Sum of contribution of events > t,-18,1.6293234825134277,344.0
Sum of contribution of events ≤ t,-18,0.09062862396240234,344.0
Sum of contribution of events > t,-19,1.7199516296386719,344.0
Sum of contribution of events ≤ t,-19,4.76837158203125e-07,344.0
Sum of contribution of events > t,0,4.76837158203125e-07,345.0
Sum of contribution of events ≤ t,0,1.7358217239379883,345.0
Sum of contribution of events > t,-1,0.39618968963623047,345.0
Sum of contribution of events ≤ t,-1,1.339632511138916,345.0
Sum of contribution of events > t,-2,0.8641164302825928,345.0
Sum of contribution of events ≤ t,-2,0.8717057704925537,345.0
Sum of contribution of events > t,-3,1.5127980709075928,345.0
Sum of contribution of events ≤ t,-3,0.2230241298675537,345.0
Sum of contribution of events > t,-4,1.8591501712799072,345.0
Sum of contribution of events ≤ t,-4,-0.12332797050476074,345.0
Sum of contribution of events > t,-5,1.7411634922027588,345.0
Sum of contribution of events ≤ t,-5,-0.005341291427612305,345.0
Sum of contribution of events > t,-6,1.5142276287078857,345.0
Sum of contribution of events ≤ t,-6,0.22159457206726074,345.0
Sum of contribution of events > t,-7,1.407501459121704,345.0
Sum of contribution of events ≤ t,-7,0.3283207416534424,345.0
Sum of contribution of events > t,-8,1.359562635421753,345.0
Sum of contribution of events ≤ t,-8,0.37625956535339355,345.0
Sum of contribution of events > t,-9,1.3418762683868408,345.0
Sum of contribution of events ≤ t,-9,0.39394593238830566,345.0
Sum of contribution of events > t,-10,1.2965466976165771,345.0
Sum of contribution of events ≤ t,-10,0.43927550315856934,345.0
Sum of contribution of events > t,-11,1.251499891281128,345.0
Sum of contribution of events ≤ t,-11,0.48432230949401855,345.0
Sum of contribution of events > t,-12,1.2341821193695068,345.0
Sum of contribution of events ≤ t,-12,0.5016400814056396,345.0
Sum of contribution of events > t,-13,1.2254583835601807,345.0
Sum of contribution of events ≤ t,-13,0.5103638172149658,345.0
Sum of contribution of events > t,-14,1.2152273654937744,345.0
Sum of contribution of events ≤ t,-14,0.5205948352813721,345.0
Sum of contribution of events > t,-15,1.2308032512664795,345.0
Sum of contribution of events ≤ t,-15,0.505018949508667,345.0
Sum of contribution of events > t,-16,1.278686285018921,345.0
Sum of contribution of events ≤ t,-16,0.4571359157562256,345.0
Sum of contribution of events > t,-17,1.4133522510528564,345.0
Sum of contribution of events ≤ t,-17,0.32246994972229004,345.0
Sum of contribution of events > t,-18,1.6426513195037842,345.0
Sum of contribution of events ≤ t,-18,0.0931708812713623,345.0
Sum of contribution of events > t,-19,1.7358217239379883,345.0
Sum of contribution of events ≤ t,-19,4.76837158203125e-07,345.0
Sum of contribution of events > t,0,0.0,346.0
Sum of contribution of events ≤ t,0,1.714108943939209,346.0
Sum of contribution of events > t,-1,0.35306859016418457,346.0
Sum of contribution of events ≤ t,-1,1.3610403537750244,346.0
Sum of contribution of events > t,-2,0.831505537033081,346.0
Sum of contribution of events ≤ t,-2,0.8826034069061279,346.0
Sum of contribution of events > t,-3,1.5170042514801025,346.0
Sum of contribution of events ≤ t,-3,0.19710469245910645,346.0
Sum of contribution of events > t,-4,2.0153791904449463,346.0
Sum of contribution of events ≤ t,-4,-0.3012702465057373,346.0
Sum of contribution of events > t,-5,1.8429458141326904,346.0
Sum of contribution of events ≤ t,-5,-0.12883687019348145,346.0
Sum of contribution of events > t,-6,1.5046427249908447,346.0
Sum of contribution of events ≤ t,-6,0.20946621894836426,346.0
Sum of contribution of events > t,-7,1.3995697498321533,346.0
Sum of contribution of events ≤ t,-7,0.31453919410705566,346.0
Sum of contribution of events > t,-8,1.385437250137329,346.0
Sum of contribution of events ≤ t,-8,0.3286716938018799,346.0
Sum of contribution of events > t,-9,1.3242790699005127,346.0
Sum of contribution of events ≤ t,-9,0.3898298740386963,346.0
Sum of contribution of events > t,-10,1.2931134700775146,346.0
Sum of contribution of events ≤ t,-10,0.42099547386169434,346.0
Sum of contribution of events > t,-11,1.252685785293579,346.0
Sum of contribution of events ≤ t,-11,0.4614231586456299,346.0
Sum of contribution of events > t,-12,1.2171003818511963,346.0
Sum of contribution of events ≤ t,-12,0.4970085620880127,346.0
Sum of contribution of events > t,-13,1.205150842666626,346.0
Sum of contribution of events ≤ t,-13,0.508958101272583,346.0
Sum of contribution of events > t,-14,1.2008426189422607,346.0
Sum of contribution of events ≤ t,-14,0.5132663249969482,346.0
Sum of contribution of events > t,-15,1.2037899494171143,346.0
Sum of contribution of events ≤ t,-15,0.5103189945220947,346.0
Sum of contribution of events > t,-16,1.2737758159637451,346.0
Sum of contribution of events ≤ t,-16,0.44033312797546387,346.0
Sum of contribution of events > t,-17,1.429602861404419,346.0
Sum of contribution of events ≤ t,-17,0.28450608253479004,346.0
Sum of contribution of events > t,-18,1.6305105686187744,346.0
Sum of contribution of events ≤ t,-18,0.08359837532043457,346.0
Sum of contribution of events > t,-19,1.714108943939209,346.0
Sum of contribution of events ≤ t,-19,0.0,346.0
Sum of contribution of events > t,0,-4.76837158203125e-07,347.0
Sum of contribution of events ≤ t,0,1.7017803192138672,347.0
Sum of contribution of events > t,-1,0.35982537269592285,347.0
Sum of contribution of events ≤ t,-1,1.3419544696807861,347.0
Sum of contribution of events > t,-2,0.8232553005218506,347.0
Sum of contribution of events ≤ t,-2,0.8785245418548584,347.0
Sum of contribution of events > t,-3,1.4948508739471436,347.0
Sum of contribution of events ≤ t,-3,0.20692896842956543,347.0
Sum of contribution of events > t,-4,2.0136029720306396,347.0
Sum of contribution of events ≤ t,-4,-0.31182312965393066,347.0
Sum of contribution of events > t,-5,1.8988416194915771,347.0
Sum of contribution of events ≤ t,-5,-0.19706177711486816,347.0
Sum of contribution of events > t,-6,1.596984624862671,347.0
Sum of contribution of events ≤ t,-6,0.10479521751403809,347.0
Sum of contribution of events > t,-7,1.4277799129486084,347.0
Sum of contribution of events ≤ t,-7,0.2739999294281006,347.0
Sum of contribution of events > t,-8,1.4122636318206787,347.0
Sum of contribution of events ≤ t,-8,0.2895162105560303,347.0
Sum of contribution of events > t,-9,1.3747103214263916,347.0
Sum of contribution of events ≤ t,-9,0.3270695209503174,347.0
Sum of contribution of events > t,-10,1.2965514659881592,347.0
Sum of contribution of events ≤ t,-10,0.4052283763885498,347.0
Sum of contribution of events > t,-11,1.2655150890350342,347.0
Sum of contribution of events ≤ t,-11,0.4362647533416748,347.0
Sum of contribution of events > t,-12,1.2306745052337646,347.0
Sum of contribution of events ≤ t,-12,0.47110533714294434,347.0
Sum of contribution of events > t,-13,1.1980230808258057,347.0
Sum of contribution of events ≤ t,-13,0.5037567615509033,347.0
Sum of contribution of events > t,-14,1.1856434345245361,347.0
Sum of contribution of events ≤ t,-14,0.5161364078521729,347.0
Sum of contribution of events > t,-15,1.190117597579956,347.0
Sum of contribution of events ≤ t,-15,0.5116622447967529,347.0
Sum of contribution of events > t,-16,1.2377121448516846,347.0
Sum of contribution of events ≤ t,-16,0.4640676975250244,347.0
Sum of contribution of events > t,-17,1.4084103107452393,347.0
Sum of contribution of events ≤ t,-17,0.2933695316314697,347.0
Sum of contribution of events > t,-18,1.6316893100738525,347.0
Sum of contribution of events ≤ t,-18,0.07009053230285645,347.0
Sum of contribution of events > t,-19,1.7017803192138672,347.0
Sum of contribution of events ≤ t,-19,-4.76837158203125e-07,347.0
Sum of contribution of events > t,0,4.76837158203125e-07,348.0
Sum of contribution of events ≤ t,0,1.6735954284667969,348.0
Sum of contribution of events > t,-1,0.38790035247802734,348.0
Sum of contribution of events ≤ t,-1,1.2856955528259277,348.0
Sum of contribution of events > t,-2,0.8421909809112549,348.0
Sum of contribution of events ≤ t,-2,0.8314049243927002,348.0
Sum of contribution of events > t,-3,1.510047197341919,348.0
Sum of contribution of events ≤ t,-3,0.16354870796203613,348.0
Sum of contribution of events > t,-4,1.9769890308380127,348.0
Sum of contribution of events ≤ t,-4,-0.3033931255340576,348.0
Sum of contribution of events > t,-5,1.841526746749878,348.0
Sum of contribution of events ≤ t,-5,-0.16793084144592285,348.0
Sum of contribution of events > t,-6,1.568077802658081,348.0
Sum of contribution of events ≤ t,-6,0.10551810264587402,348.0
Sum of contribution of events > t,-7,1.467693567276001,348.0
Sum of contribution of events ≤ t,-7,0.2059023380279541,348.0
Sum of contribution of events > t,-8,1.4045016765594482,348.0
