Random Seed,NSamples,Event,Shapley Value,t (event index),Entity,Tolerance
42,7000,Event -10,0.051893778543156924,-9,364.0,0.075
42,7000,Event -11,0.05872929109151363,-10,364.0,0.075
42,7000,Event -12,0.059557543754396876,-11,364.0,0.075
42,7000,Event -13,0.07241066385696997,-12,364.0,0.075
42,7000,Event -14,0.05566872352071662,-13,364.0,0.075
42,7000,Event -15,0.06504202581204958,-14,364.0,0.075
42,7000,Event -16,0.07653765756023231,-15,364.0,0.075
42,7000,Event -17,0.1070548696725638,-16,364.0,0.075
42,7000,Event -18,0.0836089808589263,-17,364.0,0.075
42,7000,Pruned Events,0.040419346635699904,1,364.0,0.075
42,7000,Event -1,0.19113037921462986,0,365.0,0.05
42,7000,Event -2,0.28201925912819886,-1,365.0,0.05
42,7000,Event -3,0.13998012680551733,-2,365.0,0.05
42,7000,Event -4,0.018669671653798837,-3,365.0,0.05
42,7000,Event -5,0.029279134375566687,-4,365.0,0.05
42,7000,Event -6,0.02266643207480195,-5,365.0,0.05
42,7000,Event -7,0.015389304799793403,-6,365.0,0.05
42,7000,Event -8,0.013575632910207329,-7,365.0,0.05
42,7000,Event -9,0.030830413253382923,-8,365.0,0.05
42,7000,Event -10,0.08116516006017017,-9,365.0,0.05
42,7000,Event -11,0.05072181614804472,-10,365.0,0.05
42,7000,Event -12,0.05920290548257195,-11,365.0,0.05
42,7000,Event -13,0.061874544643224,-12,365.0,0.05
42,7000,Event -14,0.0675290690175041,-13,365.0,0.05
42,7000,Event -15,0.057865033142301736,-14,365.0,0.05
42,7000,Event -16,0.07061548007199642,-15,365.0,0.05
42,7000,Event -17,0.11604290819457307,-16,365.0,0.05
42,7000,Event -18,0.10871996906386067,-17,365.0,0.05
42,7000,Event -19,0.06764755320326432,-18,365.0,0.05
42,7000,Event -1,0.19113037921462986,0,365.0,0.075
42,7000,Event -2,0.28201925912819886,-1,365.0,0.075
42,7000,Event -3,0.13998012680551733,-2,365.0,0.075
42,7000,Event -4,0.018669671653798837,-3,365.0,0.075
42,7000,Event -5,0.029279134375566687,-4,365.0,0.075
42,7000,Event -6,0.02266643207480195,-5,365.0,0.075
42,7000,Event -7,0.015389304799793403,-6,365.0,0.075
42,7000,Event -8,0.013575632910207329,-7,365.0,0.075
42,7000,Event -9,0.030830413253382923,-8,365.0,0.075
42,7000,Event -10,0.08116516006017017,-9,365.0,0.075
42,7000,Event -11,0.05072181614804472,-10,365.0,0.075
42,7000,Event -12,0.05920290548257195,-11,365.0,0.075
42,7000,Event -13,0.061874544643224,-12,365.0,0.075
42,7000,Event -14,0.0675290690175041,-13,365.0,0.075
42,7000,Event -15,0.057865033142301736,-14,365.0,0.075
42,7000,Event -16,0.07061548007199642,-15,365.0,0.075
42,7000,Event -17,0.11604290819457307,-16,365.0,0.075
42,7000,Event -18,0.10871996906386067,-17,365.0,0.075
42,7000,Pruned Events,0.06764755320326432,1,365.0,0.075
42,7000,Event -1,0.12394107211621117,0,366.0,0.05
42,7000,Event -2,0.27806238226869945,-1,366.0,0.05
42,7000,Event -3,0.12592808409030992,-2,366.0,0.05
42,7000,Event -4,0.08879193008320693,-3,366.0,0.05
42,7000,Event -5,0.0265893129439157,-4,366.0,0.05
42,7000,Event -6,0.02438524264650495,-5,366.0,0.05
42,7000,Event -7,0.018782186850974686,-6,366.0,0.05
42,7000,Event -8,0.014415798726725387,-7,366.0,0.05
42,7000,Event -9,0.01911197325534838,-8,366.0,0.05
42,7000,Event -10,0.02868272947547958,-9,366.0,0.05
42,7000,Event -11,0.07954381352219737,-10,366.0,0.05
42,7000,Event -12,0.051086004729948786,-11,366.0,0.05
42,7000,Event -13,0.05979297812978536,-12,366.0,0.05
42,7000,Event -14,0.06215370881508657,-13,366.0,0.05
42,7000,Event -15,0.07251002823281932,-14,366.0,0.05
42,7000,Event -16,0.06411732911067813,-15,366.0,0.05
42,7000,Event -17,0.10568161770320564,-16,366.0,0.05
42,7000,Event -18,0.11277026990751159,-17,366.0,0.05
42,7000,Event -19,0.08030810510989705,-18,366.0,0.05
42,7000,Event -1,0.12394107211621117,0,366.0,0.075
42,7000,Event -2,0.27806238226869945,-1,366.0,0.075
42,7000,Event -3,0.12592808409030992,-2,366.0,0.075
42,7000,Event -4,0.08879193008320693,-3,366.0,0.075
42,7000,Event -5,0.0265893129439157,-4,366.0,0.075
42,7000,Event -6,0.02438524264650495,-5,366.0,0.075
42,7000,Event -7,0.018782186850974686,-6,366.0,0.075
42,7000,Event -8,0.014415798726725387,-7,366.0,0.075
42,7000,Event -9,0.01911197325534838,-8,366.0,0.075
42,7000,Event -10,0.02868272947547958,-9,366.0,0.075
42,7000,Event -11,0.07954381352219737,-10,366.0,0.075
42,7000,Event -12,0.051086004729948786,-11,366.0,0.075
42,7000,Event -13,0.05979297812978536,-12,366.0,0.075
42,7000,Event -14,0.06215370881508657,-13,366.0,0.075
42,7000,Event -15,0.07251002823281932,-14,366.0,0.075
42,7000,Event -16,0.06411732911067813,-15,366.0,0.075
42,7000,Event -17,0.10568161770320564,-16,366.0,0.075
42,7000,Event -18,0.11277026990751159,-17,366.0,0.075
42,7000,Event -19,0.08030810510989705,-18,366.0,0.075
42,7000,Event -1,0.13602277849250677,0,367.0,0.05
42,7000,Event -2,0.28948957595629743,-1,367.0,0.05
42,7000,Event -3,0.12076151463640683,-2,367.0,0.05
42,7000,Event -4,0.08116783653234126,-3,367.0,0.05
42,7000,Event -5,0.08857322659518581,-4,367.0,0.05
42,7000,Event -6,0.021286376686148197,-5,367.0,0.05
42,7000,Event -7,0.02063766268341845,-6,367.0,0.05
42,7000,Event -8,0.019283881290432535,-7,367.0,0.05
42,7000,Event -9,0.019927595217387198,-8,367.0,0.05
42,7000,Event -10,0.014463407813329143,-9,367.0,0.05
42,7000,Event -11,0.029786546364965943,-10,367.0,0.05
42,7000,Event -12,0.07514225784517728,-11,367.0,0.05
42,7000,Event -13,0.049912509656998956,-12,367.0,0.05
42,7000,Event -14,0.06358466325075181,-13,367.0,0.05
42,7000,Event -15,0.07289030757637713,-14,367.0,0.05
42,7000,Event -16,0.08227392019288485,-15,367.0,0.05
42,7000,Event -17,0.11252192207008294,-16,367.0,0.05
42,7000,Event -18,0.10216684362253238,-17,367.0,0.05
42,7000,Event -19,0.07013080556633544,-18,367.0,0.05
42,7000,Event -1,0.13602277849250677,0,367.0,0.075
42,7000,Event -2,0.28948957595629743,-1,367.0,0.075
42,7000,Event -3,0.12076151463640683,-2,367.0,0.075
42,7000,Event -4,0.08116783653234126,-3,367.0,0.075
42,7000,Event -5,0.08857322659518581,-4,367.0,0.075
42,7000,Event -6,0.021286376686148197,-5,367.0,0.075
42,7000,Event -7,0.02063766268341845,-6,367.0,0.075
42,7000,Event -8,0.019283881290432535,-7,367.0,0.075
42,7000,Event -9,0.019927595217387198,-8,367.0,0.075
42,7000,Event -10,0.014463407813329143,-9,367.0,0.075
42,7000,Event -11,0.029786546364965943,-10,367.0,0.075
42,7000,Event -12,0.07514225784517728,-11,367.0,0.075
42,7000,Event -13,0.049912509656998956,-12,367.0,0.075
42,7000,Event -14,0.06358466325075181,-13,367.0,0.075
42,7000,Event -15,0.07289030757637713,-14,367.0,0.075
42,7000,Event -16,0.08227392019288485,-15,367.0,0.075
42,7000,Event -17,0.11252192207008294,-16,367.0,0.075
42,7000,Event -18,0.10216684362253238,-17,367.0,0.075
42,7000,Pruned Events,0.07013080556633544,1,367.0,0.075
42,7000,Event -1,0.09563843027140406,0,368.0,0.05
42,7000,Event -2,0.29037163522883624,-1,368.0,0.05
42,7000,Event -3,0.12586862349557112,-2,368.0,0.05
42,7000,Event -4,0.07898430096418085,-3,368.0,0.05
42,7000,Event -5,0.08120980084745075,-4,368.0,0.05
42,7000,Event -6,0.08457313659048456,-5,368.0,0.05
42,7000,Event -7,0.017988508256833808,-6,368.0,0.05
42,7000,Event -8,0.022440518047037,-7,368.0,0.05
42,7000,Event -9,0.023718808939905352,-8,368.0,0.05
42,7000,Event -10,0.014220788566556126,-9,368.0,0.05
42,7000,Event -11,0.01703240666489412,-10,368.0,0.05
42,7000,Event -12,0.028312525464386108,-11,368.0,0.05
42,7000,Event -13,0.07090871464248771,-12,368.0,0.05
42,7000,Event -14,0.05401252266869553,-13,368.0,0.05
42,7000,Event -15,0.07601672975057107,-14,368.0,0.05
42,7000,Event -16,0.08902841527855425,-15,368.0,0.05
42,7000,Event -17,0.12133935759028877,-16,368.0,0.05
42,7000,Event -18,0.10135013940921118,-17,368.0,0.05
42,7000,Event -19,0.05128481203578583,-18,368.0,0.05
42,7000,Event -1,0.09563843027140406,0,368.0,0.075
42,7000,Event -2,0.29037163522883624,-1,368.0,0.075
42,7000,Event -3,0.12586862349557112,-2,368.0,0.075
42,7000,Event -4,0.07898430096418085,-3,368.0,0.075
42,7000,Event -5,0.08120980084745075,-4,368.0,0.075
42,7000,Event -6,0.08457313659048456,-5,368.0,0.075
42,7000,Event -7,0.017988508256833808,-6,368.0,0.075
42,7000,Event -8,0.022440518047037,-7,368.0,0.075
42,7000,Event -9,0.023718808939905352,-8,368.0,0.075
42,7000,Event -10,0.014220788566556126,-9,368.0,0.075
42,7000,Event -11,0.01703240666489412,-10,368.0,0.075
42,7000,Event -12,0.028312525464386108,-11,368.0,0.075
42,7000,Event -13,0.07090871464248771,-12,368.0,0.075
42,7000,Event -14,0.05401252266869553,-13,368.0,0.075
42,7000,Event -15,0.07601672975057107,-14,368.0,0.075
42,7000,Event -16,0.08902841527855425,-15,368.0,0.075
42,7000,Event -17,0.12133935759028877,-16,368.0,0.075
42,7000,Event -18,0.10135013940921118,-17,368.0,0.075
42,7000,Pruned Events,0.05128481203578583,1,368.0,0.075
42,7000,Event -1,0.28249113331423814,0,369.0,0.05
42,7000,Event -2,0.3128536436827915,-1,369.0,0.05
42,7000,Event -3,0.11959563820873907,-2,369.0,0.05
42,7000,Event -4,0.07155965055980797,-3,369.0,0.05
42,7000,Event -5,0.07772192032293278,-4,369.0,0.05
42,7000,Event -6,0.0770873714165585,-5,369.0,0.05
42,7000,Event -7,0.07618315662869342,-6,369.0,0.05
42,7000,Event -8,0.019967185100764406,-7,369.0,0.05
42,7000,Event -9,0.0245122167058321,-8,369.0,0.05
42,7000,Event -10,0.014373659831089243,-9,369.0,0.05
42,7000,Event -11,0.016557701996423795,-10,369.0,0.05
42,7000,Event -12,0.014677404115332835,-11,369.0,0.05
42,7000,Event -13,0.0222416000915675,-12,369.0,0.05
42,7000,Event -14,0.06153168120963942,-13,369.0,0.05
42,7000,Event -15,0.059497727351362585,-14,369.0,0.05
42,7000,Event -16,0.08149653136664131,-15,369.0,0.05
42,7000,Event -17,0.1294675748434274,-16,369.0,0.05
42,7000,Event -18,0.1137045542999449,-17,369.0,0.05
42,7000,Event -19,0.06828658331090276,-18,369.0,0.05
42,7000,Event -1,0.28249113331423814,0,369.0,0.075
42,7000,Event -2,0.3128536436827915,-1,369.0,0.075
42,7000,Event -3,0.11959563820873907,-2,369.0,0.075
42,7000,Event -4,0.07155965055980797,-3,369.0,0.075
42,7000,Event -5,0.07772192032293278,-4,369.0,0.075
42,7000,Event -6,0.0770873714165585,-5,369.0,0.075
42,7000,Event -7,0.07618315662869342,-6,369.0,0.075
42,7000,Event -8,0.019967185100764406,-7,369.0,0.075
42,7000,Event -9,0.0245122167058321,-8,369.0,0.075
42,7000,Event -10,0.014373659831089243,-9,369.0,0.075
42,7000,Event -11,0.016557701996423795,-10,369.0,0.075
42,7000,Event -12,0.014677404115332835,-11,369.0,0.075
42,7000,Event -13,0.0222416000915675,-12,369.0,0.075
42,7000,Event -14,0.06153168120963942,-13,369.0,0.075
42,7000,Event -15,0.059497727351362585,-14,369.0,0.075
42,7000,Event -16,0.08149653136664131,-15,369.0,0.075
42,7000,Event -17,0.1294675748434274,-16,369.0,0.075
42,7000,Event -18,0.1137045542999449,-17,369.0,0.075
42,7000,Pruned Events,0.06828658331090276,1,369.0,0.075
42,7000,Event -1,0.21267620343878957,0,370.0,0.05
42,7000,Event -2,0.2654193126763958,-1,370.0,0.05
42,7000,Event -3,0.14808481932573964,-2,370.0,0.05
42,7000,Event -4,0.070064957270663,-3,370.0,0.05
42,7000,Event -5,0.0702850452030488,-4,370.0,0.05
42,7000,Event -6,0.07194730097639791,-5,370.0,0.05
42,7000,Event -7,0.07016440909829286,-6,370.0,0.05
42,7000,Event -8,0.07527403371464755,-7,370.0,0.05
42,7000,Event -9,0.02052862219312409,-8,370.0,0.05
42,7000,Event -10,0.01337531952135395,-9,370.0,0.05
42,7000,Event -11,0.017251480878518168,-10,370.0,0.05
42,7000,Event -12,0.014751457089482469,-11,370.0,0.05
42,7000,Event -13,0.009962350406846652,-12,370.0,0.05
42,7000,Event -14,0.01664921666596577,-13,370.0,0.05
42,7000,Event -15,0.054160679129476426,-14,370.0,0.05
42,7000,Event -16,0.05419496736633915,-15,370.0,0.05
42,7000,Event -17,0.10213830785768636,-16,370.0,0.05
42,7000,Event -18,0.10749687118788916,-17,370.0,0.05
42,7000,Event -19,0.07167009353962595,-18,370.0,0.05
42,7000,Event -1,0.21267620343878957,0,370.0,0.075
42,7000,Event -2,0.2654193126763958,-1,370.0,0.075
42,7000,Event -3,0.14808481932573964,-2,370.0,0.075
42,7000,Event -4,0.070064957270663,-3,370.0,0.075
42,7000,Event -5,0.0702850452030488,-4,370.0,0.075
42,7000,Event -6,0.07194730097639791,-5,370.0,0.075
42,7000,Event -7,0.07016440909829286,-6,370.0,0.075
42,7000,Event -8,0.07527403371464755,-7,370.0,0.075
42,7000,Event -9,0.02052862219312409,-8,370.0,0.075
42,7000,Event -10,0.01337531952135395,-9,370.0,0.075
42,7000,Event -11,0.017251480878518168,-10,370.0,0.075
42,7000,Event -12,0.014751457089482469,-11,370.0,0.075
42,7000,Event -13,0.009962350406846652,-12,370.0,0.075
42,7000,Event -14,0.01664921666596577,-13,370.0,0.075
42,7000,Event -15,0.054160679129476426,-14,370.0,0.075
42,7000,Event -16,0.05419496736633915,-15,370.0,0.075
42,7000,Event -17,0.10213830785768636,-16,370.0,0.075
42,7000,Event -18,0.10749687118788916,-17,370.0,0.075
42,7000,Event -19,0.07167009353962595,-18,370.0,0.075
42,7000,Event -1,0.10286874598598507,0,371.0,0.05
42,7000,Event -2,0.25324631942206577,-1,371.0,0.05
42,7000,Event -3,0.14558688437450862,-2,371.0,0.05
42,7000,Event -4,0.09356049509087624,-3,371.0,0.05
42,7000,Event -5,0.07457487535610796,-4,371.0,0.05
42,7000,Event -6,0.06647016648225408,-5,371.0,0.05
42,7000,Event -7,0.0697748161137658,-6,371.0,0.05
42,7000,Event -8,0.07275366018908239,-7,371.0,0.05
42,7000,Event -9,0.07419139713830063,-8,371.0,0.05
42,7000,Event -10,0.012846717776284787,-9,371.0,0.05
42,7000,Event -11,0.017256318669468043,-10,371.0,0.05
42,7000,Event -12,0.019710860669836024,-11,371.0,0.05
42,7000,Event -13,0.01055763136605762,-12,371.0,0.05
42,7000,Event -14,0.009734975748413102,-13,371.0,0.05
42,7000,Event -15,0.019350286523938418,-14,371.0,0.05
42,7000,Event -16,0.056425406207520734,-15,371.0,0.05
42,7000,Event -17,0.10400839363371461,-16,371.0,0.05
42,7000,Event -18,0.13338295654076415,-17,371.0,0.05
42,7000,Event -19,0.10311168655260872,-18,371.0,0.05
42,7000,Event -1,0.10286874598598507,0,371.0,0.075
42,7000,Event -2,0.25324631942206577,-1,371.0,0.075
42,7000,Event -3,0.14558688437450862,-2,371.0,0.075
42,7000,Event -4,0.09356049509087624,-3,371.0,0.075
42,7000,Event -5,0.07457487535610796,-4,371.0,0.075
42,7000,Event -6,0.06647016648225408,-5,371.0,0.075
42,7000,Event -7,0.0697748161137658,-6,371.0,0.075
42,7000,Event -8,0.07275366018908239,-7,371.0,0.075
42,7000,Event -9,0.07419139713830063,-8,371.0,0.075
42,7000,Event -10,0.012846717776284787,-9,371.0,0.075
42,7000,Event -11,0.017256318669468043,-10,371.0,0.075
42,7000,Event -12,0.019710860669836024,-11,371.0,0.075
42,7000,Event -13,0.01055763136605762,-12,371.0,0.075
42,7000,Event -14,0.009734975748413102,-13,371.0,0.075
42,7000,Event -15,0.019350286523938418,-14,371.0,0.075
42,7000,Event -16,0.056425406207520734,-15,371.0,0.075
42,7000,Event -17,0.10400839363371461,-16,371.0,0.075
42,7000,Event -18,0.13338295654076415,-17,371.0,0.075
42,7000,Event -19,0.10311168655260872,-18,371.0,0.075
42,7000,Event -1,0.1807531459590589,0,372.0,0.05
42,7000,Event -2,0.31991821233742995,-1,372.0,0.05
42,7000,Event -3,0.12660136937725014,-2,372.0,0.05
42,7000,Event -4,0.11088053723236539,-3,372.0,0.05
42,7000,Event -5,0.09384995694383255,-4,372.0,0.05
42,7000,Event -6,0.068398853131151,-5,372.0,0.05
42,7000,Event -7,0.06491509291553428,-6,372.0,0.05
42,7000,Event -8,0.06963496221910166,-7,372.0,0.05
42,7000,Event -9,0.0719048070994888,-8,372.0,0.05
42,7000,Event -10,0.0635883397908506,-9,372.0,0.05
42,7000,Event -11,0.01605619212848377,-10,372.0,0.05
42,7000,Event -12,0.018249833441998792,-11,372.0,0.05
42,7000,Event -13,0.015218430312939724,-12,372.0,0.05
42,7000,Event -14,0.009053703756854384,-13,372.0,0.05
42,7000,Event -15,0.008203886573059163,-14,372.0,0.05
42,7000,Event -16,0.01552782433408687,-15,372.0,0.05
42,7000,Event -17,0.07843852446793352,-16,372.0,0.05
42,7000,Event -18,0.10454172613510075,-17,372.0,0.05
42,7000,Event -19,0.11710626520407574,-18,372.0,0.05
42,7000,Event -1,0.1807531459590589,0,372.0,0.075
42,7000,Event -2,0.31991821233742995,-1,372.0,0.075
42,7000,Event -3,0.12660136937725014,-2,372.0,0.075
42,7000,Event -4,0.11088053723236539,-3,372.0,0.075
42,7000,Event -5,0.09384995694383255,-4,372.0,0.075
42,7000,Event -6,0.068398853131151,-5,372.0,0.075
42,7000,Event -7,0.06491509291553428,-6,372.0,0.075
42,7000,Event -8,0.06963496221910166,-7,372.0,0.075
42,7000,Event -9,0.0719048070994888,-8,372.0,0.075
42,7000,Event -10,0.0635883397908506,-9,372.0,0.075
42,7000,Event -11,0.01605619212848377,-10,372.0,0.075
42,7000,Event -12,0.018249833441998792,-11,372.0,0.075
42,7000,Event -13,0.015218430312939724,-12,372.0,0.075
42,7000,Event -14,0.009053703756854384,-13,372.0,0.075
42,7000,Event -15,0.008203886573059163,-14,372.0,0.075
42,7000,Event -16,0.01552782433408687,-15,372.0,0.075
42,7000,Event -17,0.07843852446793352,-16,372.0,0.075
42,7000,Event -18,0.10454172613510075,-17,372.0,0.075
42,7000,Event -19,0.11710626520407574,-18,372.0,0.075
42,7000,Event -1,0.18523243820798835,0,373.0,0.05
42,7000,Event -2,0.3078836377229098,-1,373.0,0.05
42,7000,Event -3,0.15772437407026296,-2,373.0,0.05
42,7000,Event -4,0.09071759093693753,-3,373.0,0.05
42,7000,Event -5,0.11048815579447885,-4,373.0,0.05
42,7000,Event -6,0.08927038078427618,-5,373.0,0.05
42,7000,Event -7,0.06595979131863189,-6,373.0,0.05
42,7000,Event -8,0.061950876406537354,-7,373.0,0.05
42,7000,Event -9,0.06803671637958954,-8,373.0,0.05
42,7000,Event -10,0.06305459473207949,-9,373.0,0.05
42,7000,Event -11,0.06724461751460971,-10,373.0,0.05
42,7000,Event -12,0.015336842389482571,-11,373.0,0.05
42,7000,Event -13,0.01327980619739722,-12,373.0,0.05
42,7000,Event -14,0.011351965935727844,-13,373.0,0.05
42,7000,Event -15,0.008166733795235704,-14,373.0,0.05
42,7000,Event -16,0.0020973538335133843,-15,373.0,0.05
42,7000,Event -17,0.015151919576976347,-16,373.0,0.05
42,7000,Event -18,0.04198667811173067,-17,373.0,0.05
42,7000,Event -19,0.05301114015271846,-18,373.0,0.05
42,7000,Event -1,0.18523243820798835,0,373.0,0.075
42,7000,Event -2,0.3078836377229098,-1,373.0,0.075
42,7000,Event -3,0.15772437407026296,-2,373.0,0.075
42,7000,Event -4,0.09071759093693753,-3,373.0,0.075
42,7000,Event -5,0.11048815579447885,-4,373.0,0.075
42,7000,Event -6,0.08927038078427618,-5,373.0,0.075
42,7000,Event -7,0.06595979131863189,-6,373.0,0.075
42,7000,Event -8,0.061950876406537354,-7,373.0,0.075
42,7000,Event -9,0.06803671637958954,-8,373.0,0.075
42,7000,Event -10,0.06305459473207949,-9,373.0,0.075
42,7000,Event -11,0.06724461751460971,-10,373.0,0.075
42,7000,Event -12,0.015336842389482571,-11,373.0,0.075
42,7000,Event -13,0.01327980619739722,-12,373.0,0.075
42,7000,Event -14,0.011351965935727844,-13,373.0,0.075
42,7000,Event -15,0.008166733795235704,-14,373.0,0.075
42,7000,Event -16,0.0020973538335133843,-15,373.0,0.075
42,7000,Event -17,0.015151919576976347,-16,373.0,0.075
42,7000,Event -18,0.04198667811173067,-17,373.0,0.075
42,7000,Event -19,0.05301114015271846,-18,373.0,0.075
42,7000,Event -1,-0.013246387906859627,0,374.0,0.05
42,7000,Event -2,0.37318812825647807,-1,374.0,0.05
42,7000,Event -3,0.15180531008965775,-2,374.0,0.05
42,7000,Event -4,0.0896114424863427,-3,374.0,0.05
42,7000,Event -5,0.0886612901792054,-4,374.0,0.05
42,7000,Event -6,0.10540855425892938,-5,374.0,0.05
42,7000,Event -7,0.0877608163213127,-6,374.0,0.05
42,7000,Event -8,0.06153813406552387,-7,374.0,0.05
42,7000,Event -9,0.059355325387544594,-8,374.0,0.05
42,7000,Event -10,0.05885637963676322,-9,374.0,0.05
42,7000,Event -11,0.06845399709213332,-10,374.0,0.05
42,7000,Event -12,0.066090744581026,-11,374.0,0.05
42,7000,Event -13,0.01175887209499311,-12,374.0,0.05
42,7000,Event -14,0.008043543160393025,-13,374.0,0.05
42,7000,Event -15,0.010548645879093646,-14,374.0,0.05
42,7000,Event -16,0.0023865413749416804,-15,374.0,0.05
42,7000,Event -17,0.0006607000096595882,-16,374.0,0.05
42,7000,Event -18,0.0,-17,374.0,0.05
42,7000,Event -19,0.03356088371767596,-18,374.0,0.05
42,7000,Event -1,-0.013246387906859627,0,374.0,0.075
42,7000,Event -2,0.37318812825647807,-1,374.0,0.075
42,7000,Event -3,0.15180531008965775,-2,374.0,0.075
42,7000,Event -4,0.0896114424863427,-3,374.0,0.075
42,7000,Event -5,0.0886612901792054,-4,374.0,0.075
42,7000,Event -6,0.10540855425892938,-5,374.0,0.075
42,7000,Event -7,0.0877608163213127,-6,374.0,0.075
42,7000,Event -8,0.06153813406552387,-7,374.0,0.075
42,7000,Event -9,0.059355325387544594,-8,374.0,0.075
42,7000,Event -10,0.05885637963676322,-9,374.0,0.075
42,7000,Event -11,0.06845399709213332,-10,374.0,0.075
42,7000,Event -12,0.066090744581026,-11,374.0,0.075
42,7000,Event -13,0.01175887209499311,-12,374.0,0.075
42,7000,Event -14,0.008043543160393025,-13,374.0,0.075
42,7000,Event -15,0.010548645879093646,-14,374.0,0.075
42,7000,Event -16,0.0023865413749416804,-15,374.0,0.075
42,7000,Event -17,0.0006607000096595882,-16,374.0,0.075
42,7000,Event -18,0.0,-17,374.0,0.075
42,7000,Event -19,0.03356088371767596,-18,374.0,0.075
42,7000,Event -1,0.0495694520375748,0,375.0,0.05
42,7000,Event -2,0.22313549698796603,-1,375.0,0.05
42,7000,Event -3,0.17776066440763477,-2,375.0,0.05
42,7000,Event -4,0.09652826127935706,-3,375.0,0.05
42,7000,Event -5,0.09322857405103684,-4,375.0,0.05
42,7000,Event -6,0.0905049082207326,-5,375.0,0.05
42,7000,Event -7,0.11277030823975369,-6,375.0,0.05
42,7000,Event -8,0.09053502355871564,-7,375.0,0.05
42,7000,Event -9,0.06448292291495018,-8,375.0,0.05
42,7000,Event -10,0.05409588773033511,-9,375.0,0.05
42,7000,Event -11,0.06802934330013662,-10,375.0,0.05
42,7000,Event -12,0.07510578577184027,-11,375.0,0.05
42,7000,Event -13,0.06774367057027789,-12,375.0,0.05
42,7000,Event -14,0.011250469342467258,-13,375.0,0.05
42,7000,Event -15,0.00563738855925696,-14,375.0,0.05
42,7000,Event -16,0.005498781046264008,-15,375.0,0.05
42,7000,Event -17,0.0015687034956779265,-16,375.0,0.05
42,7000,Event -18,-0.008637039437459805,-17,375.0,0.05
42,7000,Pruned Events,0.0006976044359332523,1,375.0,0.05
42,7000,Event -1,0.05053636111115553,0,375.0,0.075
42,7000,Event -2,0.2227322267272881,-1,375.0,0.075
42,7000,Event -3,0.1776006556769264,-2,375.0,0.075
42,7000,Event -4,0.09598368693176985,-3,375.0,0.075
42,7000,Event -5,0.09268110897476124,-4,375.0,0.075
42,7000,Event -6,0.09375946646500571,-5,375.0,0.075
42,7000,Event -7,0.11409824756258241,-6,375.0,0.075
42,7000,Event -8,0.09402210676132142,-7,375.0,0.075
42,7000,Event -9,0.06397647549567742,-8,375.0,0.075
42,7000,Event -10,0.06053393977779702,-9,375.0,0.075
42,7000,Event -11,0.07078940257190648,-10,375.0,0.075
42,7000,Event -12,0.07554553836666554,-11,375.0,0.075
42,7000,Event -13,0.0677136435612346,-12,375.0,0.075
42,7000,Event -14,0.007571894703533651,-13,375.0,0.075
42,7000,Pruned Events,-0.008038548175174354,1,375.0,0.075
42,7000,Event -1,0.10039914201800824,0,376.0,0.05
42,7000,Event -2,0.21785703553785002,-1,376.0,0.05
42,7000,Event -3,0.07856242719591712,-2,376.0,0.05
42,7000,Event -4,0.103342744184657,-3,376.0,0.05
42,7000,Event -5,0.09921393573505638,-4,376.0,0.05
42,7000,Event -6,0.09673423730414021,-5,376.0,0.05
42,7000,Event -7,0.08911420633455194,-6,376.0,0.05
42,7000,Event -8,0.108429478793212,-7,376.0,0.05
42,7000,Event -9,0.08691476568635706,-8,376.0,0.05
42,7000,Event -10,0.05774108330687931,-9,376.0,0.05
42,7000,Event -11,0.06001554210070998,-10,376.0,0.05
42,7000,Event -12,0.06961892185950819,-11,376.0,0.05
42,7000,Event -13,0.07446408051820157,-12,376.0,0.05
42,7000,Event -14,0.06717821202438638,-13,376.0,0.05
42,7000,Event -15,0.007990462269175285,-14,376.0,0.05
42,7000,Pruned Events,-0.013513908383015139,1,376.0,0.05
42,7000,Event -1,0.09888963675046836,0,376.0,0.075
42,7000,Event -2,0.21759218028838068,-1,376.0,0.075
42,7000,Event -3,0.07344322891285407,-2,376.0,0.075
42,7000,Event -4,0.10718389648540765,-3,376.0,0.075
42,7000,Event -5,0.09983459512018726,-4,376.0,0.075
42,7000,Event -6,0.0964327464881499,-5,376.0,0.075
42,7000,Event -7,0.09154769645838236,-6,376.0,0.075
42,7000,Event -8,0.11249728841903324,-7,376.0,0.075
42,7000,Event -9,0.09031972910802191,-8,376.0,0.075
42,7000,Event -10,0.06291788142864761,-9,376.0,0.075
42,7000,Event -11,0.05935708316595576,-10,376.0,0.075
42,7000,Event -12,0.06833685203985704,-11,376.0,0.075
42,7000,Event -13,0.07319994852373081,-12,376.0,0.075
42,7000,Event -14,0.05635463081130957,-13,376.0,0.075
42,7000,Pruned Events,-0.0038450275147907664,1,376.0,0.075
42,7000,Event -1,0.015454819796472641,0,377.0,0.05
42,7000,Event -2,0.21353446445422752,-1,377.0,0.05
42,7000,Event -3,0.08399754929726191,-2,377.0,0.05
42,7000,Event -4,0.03325581900570753,-3,377.0,0.05
42,7000,Event -5,0.10537686398810185,-4,377.0,0.05
42,7000,Event -6,0.0921523165239657,-5,377.0,0.05
42,7000,Event -7,0.08673762211852633,-6,377.0,0.05
42,7000,Event -8,0.08091609474803155,-7,377.0,0.05
42,7000,Event -9,0.10049552368668958,-8,377.0,0.05
42,7000,Event -10,0.082865020012743,-9,377.0,0.05
42,7000,Event -11,0.06030668356757003,-10,377.0,0.05
